# k2;k3;k4;k5;k6;k7;e;Vol;T
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-158.mat
2.810182e-01;5.712673e-01;9.152302e-01;1.430010e-02;8.216211e-02;1.742526e+02;1.165765e+01;NaN;6.531440e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-173.mat
1.829745e-01;6.731524e-01;1.030009e+00;3.039927e-03;6.055916e-02;1.697456e+02;1.186390e+01;NaN;7.528743e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-168.mat
1.236132e+01;2.368587e-02;1.009709e+00;1.285877e-01;6.648869e-02;3.441397e+00;1.287616e+01;NaN;7.496199e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-196.mat
1.231174e+01;1.258704e-02;9.658183e-01;1.320634e-01;3.080707e-02;2.571738e+00;1.321255e+01;NaN;5.958102e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-194.mat
2.899007e-01;8.845312e-01;1.397942e+00;1.185497e-02;8.825751e-02;1.756931e+02;1.331406e+01;NaN;9.545538e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-186.mat
1.379797e+00;7.559011e-01;7.398612e-01;1.935972e-01;1.131353e-01;2.113919e+01;1.950564e+01;NaN;6.478483e+03
# /home/h1/ostrenko/lp-opt/LpOptimization/figures/a//data//Ostrenko2019-pe-cmaes-ca-sample-148.mat
1.353115e+01;1.849086e+00;3.502280e-01;1.084276e-01;1.519042e-01;3.513570e+00;2.082592e+01;NaN;5.810351e+03
